OrderID;CostomerID;ProductID;OrderDate;OrderQuantity;PaymentMethode;OrderStatus
642;14512;11538;2026-02-02 01:43:00.0000000;2;Banka Kartı;Tamamlandı
643;21687;341;2026-02-07 02:19:00.0000000;1;Havale / EFT;Kargoda
644;17099;17079;2026-02-14 08:30:00.0000000;1;Havale / EFT;Hazırlanıyor
645;8694;11783;2026-02-15 21:05:00.0000000;2;Banka Kartı;Tamamlandı
646;7244;8664;2026-01-02 20:18:00.0000000;1;Banka Kartı;Tamamlandı
647;6176;3162;2026-02-11 23:35:00.0000000;1;Kredi Kartı;Tamamlandı
648;11504;3793;2026-02-13 07:15:00.0000000;1;Banka Kartı;Tamamlandı
649;6166;3238;2026-01-14 20:42:00.0000000;1;Banka Kartı;Tamamlandı
650;11464;6603;2026-02-12 16:08:00.0000000;1;Banka Kartı;Tamamlandı
651;7445;7933;2026-01-15 14:49:00.0000000;3;Banka Kartı;Kargoda
652;8617;26;2026-01-19 02:27:00.0000000;1;Kredi Kartı;Tamamlandı
653;200;3731;2026-02-17 07:53:00.0000000;2;Kredi Kartı;Tamamlandı
654;4699;10196;2026-02-06 10:34:00.0000000;2;Havale / EFT;Kargoda
655;71;1616;2026-01-23 21:15:00.0000000;3;Havale / EFT;Tamamlandı
656;16979;7550;2026-02-13 13:50:00.0000000;3;Kredi Kartı;Tamamlandı
657;481;8937;2026-02-17 14:14:00.0000000;1;Kredi Kartı;Tamamlandı
658;6788;15285;2026-01-28 03:33:00.0000000;1;Havale / EFT;Tamamlandı
659;17442;2878;2026-02-18 00:51:00.0000000;1;Havale / EFT;Tamamlandı
660;9190;796;2026-01-19 15:01:00.0000000;1;Havale / EFT;Kargoda
661;19629;10726;2026-02-10 18:16:00.0000000;2;Kredi Kartı;Tamamlandı
662;9880;11587;2026-01-04 10:39:00.0000000;1;Kredi Kartı;Kargoda
663;11642;9732;2026-01-16 21:17:00.0000000;2;Kredi Kartı;Hazırlanıyor
664;5942;8714;2026-01-28 01:52:00.0000000;1;Banka Kartı;Tamamlandı
665;10958;13793;2026-01-07 17:19:00.0000000;1;Kredi Kartı;Tamamlandı
666;12195;17030;2026-01-08 03:38:00.0000000;2;Kredi Kartı;Tamamlandı
667;2942;10626;2026-01-25 15:21:00.0000000;2;Kredi Kartı;Tamamlandı
668;16358;2195;2026-02-07 01:11:00.0000000;2;Havale / EFT;Tamamlandı
669;14547;6043;2026-01-19 00:19:00.0000000;2;Havale / EFT;Tamamlandı
670;14316;13766;2026-01-24 02:14:00.0000000;3;Kredi Kartı;Tamamlandı
671;11313;11008;2026-02-18 14:42:00.0000000;1;Havale / EFT;İptal
672;9904;16470;2026-02-06 22:21:00.0000000;1;Banka Kartı;Tamamlandı
673;12694;4998;2026-02-20 09:14:00.0000000;1;Kapıda Ödeme;Tamamlandı
674;498;8455;2026-02-15 05:05:00.0000000;2;Kredi Kartı;Tamamlandı
675;5291;12506;2026-02-19 03:02:00.0000000;1;Banka Kartı;Kargoda
676;10993;2397;2026-02-09 00:20:00.0000000;1;Kredi Kartı;Hazırlanıyor
677;5718;17885;2026-01-13 12:57:00.0000000;2;Havale / EFT;Tamamlandı
678;19341;9801;2026-01-19 05:33:00.0000000;1;Kapıda Ödeme;Tamamlandı
679;3277;12774;2026-02-15 18:17:00.0000000;1;Kapıda Ödeme;Kargoda
680;4271;8036;2026-01-04 02:19:00.0000000;1;Kapıda Ödeme;Hazırlanıyor
681;14830;297;2026-01-10 03:54:00.0000000;1;Banka Kartı;Tamamlandı
682;13737;857;2026-02-18 21:00:00.0000000;1;Havale / EFT;Tamamlandı
683;7096;15055;2026-01-18 14:15:00.0000000;2;Kapıda Ödeme;Tamamlandı
684;19293;1720;2026-02-16 04:35:00.0000000;3;Kapıda Ödeme;Hazırlanıyor
685;8885;111;2026-01-07 03:18:00.0000000;1;Kapıda Ödeme;Tamamlandı
686;9336;3955;2026-01-30 07:36:00.0000000;2;Banka Kartı;İptal
687;11308;12729;2026-01-18 14:15:00.0000000;1;Kredi Kartı;Tamamlandı
688;9321;16852;2026-01-18 08:35:00.0000000;5;Kapıda Ödeme;Tamamlandı
689;9250;5121;2026-01-10 07:12:00.0000000;4;Kredi Kartı;Kargoda
690;6134;2580;2026-02-11 04:14:00.0000000;2;Kredi Kartı;Tamamlandı
691;11286;7933;2026-01-12 19:10:00.0000000;2;Kredi Kartı;Tamamlandı
692;1541;10268;2026-01-07 07:08:00.0000000;1;Kredi Kartı;Tamamlandı
693;20795;8849;2026-01-06 11:01:00.0000000;4;Kredi Kartı;Tamamlandı
694;9834;7814;2026-01-05 13:47:00.0000000;3;Kredi Kartı;Tamamlandı
695;6850;13197;2026-01-19 02:12:00.0000000;1;Kredi Kartı;Tamamlandı
696;15150;17459;2026-01-16 11:27:00.0000000;1;Kredi Kartı;Tamamlandı
697;20660;16276;2026-01-02 00:17:00.0000000;1;Havale / EFT;Tamamlandı
698;19013;11024;2026-01-31 06:51:00.0000000;1;Kredi Kartı;Kargoda
699;20365;12853;2026-01-22 13:25:00.0000000;1;Banka Kartı;Kargoda
700;2146;17891;2026-01-04 18:53:00.0000000;2;Kredi Kartı;Tamamlandı
701;12362;13971;2026-01-08 02:00:00.0000000;2;Banka Kartı;Tamamlandı
702;13592;12457;2026-02-06 07:53:00.0000000;1;Kredi Kartı;Tamamlandı
703;4894;17448;2026-01-24 06:03:00.0000000;3;Banka Kartı;Tamamlandı
704;819;8770;2026-01-18 05:47:00.0000000;2;Banka Kartı;Hazırlanıyor
705;21331;17678;2026-01-17 08:01:00.0000000;2;Kredi Kartı;Tamamlandı
706;4105;14334;2026-01-13 19:06:00.0000000;2;Havale / EFT;Tamamlandı
707;16494;12359;2026-02-08 22:40:00.0000000;2;Banka Kartı;İptal
708;19478;13920;2026-02-16 08:58:00.0000000;1;Banka Kartı;Kargoda
709;7538;7157;2026-01-28 01:40:00.0000000;1;Kapıda Ödeme;Tamamlandı
710;21467;14019;2026-01-28 20:09:00.0000000;1;Kredi Kartı;Hazırlanıyor
711;12185;5970;2026-02-09 20:46:00.0000000;1;Banka Kartı;Tamamlandı
712;17373;16257;2026-01-28 22:03:00.0000000;1;Kredi Kartı;Tamamlandı
713;11074;11206;2026-01-22 07:10:00.0000000;2;Kredi Kartı;Tamamlandı
714;3117;13835;2026-01-31 21:35:00.0000000;3;Kredi Kartı;Tamamlandı
715;17072;3298;2026-01-12 12:57:00.0000000;1;Banka Kartı;Kargoda
716;2857;13594;2026-01-02 07:10:00.0000000;2;Havale / EFT;Tamamlandı
717;4654;420;2026-01-30 20:18:00.0000000;1;Kredi Kartı;Tamamlandı
718;4607;12133;2026-02-03 03:53:00.0000000;1;Kredi Kartı;Tamamlandı
719;18324;15394;2026-02-20 05:13:00.0000000;1;Kredi Kartı;Tamamlandı
720;20841;2835;2026-02-12 22:10:00.0000000;3;Kredi Kartı;Tamamlandı
721;13056;17282;2026-02-06 16:04:00.0000000;2;Havale / EFT;Hazırlanıyor
722;21627;5539;2026-01-25 21:45:00.0000000;4;Kapıda Ödeme;İptal
723;16058;4735;2026-01-29 17:08:00.0000000;1;Kredi Kartı;Kargoda
724;10694;4756;2026-02-18 00:13:00.0000000;3;Banka Kartı;Tamamlandı
725;10579;8733;2026-02-18 18:14:00.0000000;2;Kapıda Ödeme;Hazırlanıyor
726;21270;12913;2026-01-18 18:13:00.0000000;3;Kredi Kartı;Hazırlanıyor
727;14362;15810;2026-01-15 21:14:00.0000000;2;Havale / EFT;Tamamlandı
728;13083;14149;2026-02-07 12:50:00.0000000;1;Kredi Kartı;İptal
729;20607;6323;2026-02-17 15:27:00.0000000;1;Banka Kartı;Tamamlandı
730;3658;11909;2026-01-15 05:40:00.0000000;4;Kredi Kartı;Tamamlandı
731;18139;16143;2026-02-04 12:19:00.0000000;2;Banka Kartı;Tamamlandı
732;16729;12023;2026-01-21 06:23:00.0000000;1;Havale / EFT;Tamamlandı
733;13168;17382;2026-01-22 02:44:00.0000000;1;Havale / EFT;Tamamlandı
734;13635;11565;2026-01-27 07:56:00.0000000;1;Havale / EFT;Tamamlandı
735;4502;12627;2026-02-05 12:58:00.0000000;1;Banka Kartı;Kargoda
736;9090;9475;2026-01-08 23:28:00.0000000;1;Banka Kartı;Tamamlandı
737;3239;12952;2026-01-10 21:27:00.0000000;4;Havale / EFT;Kargoda
738;7616;8379;2026-01-22 08:21:00.0000000;2;Banka Kartı;Tamamlandı
739;4259;12209;2026-02-07 03:24:00.0000000;5;Havale / EFT;Tamamlandı
740;9766;8738;2026-01-02 14:22:00.0000000;3;Kredi Kartı;Tamamlandı
741;15089;11529;2026-01-09 23:02:00.0000000;3;Kredi Kartı;Tamamlandı
742;1536;12382;2026-02-07 20:04:00.0000000;4;Kredi Kartı;Kargoda
743;16182;14171;2026-01-08 13:50:00.0000000;1;Banka Kartı;Tamamlandı
744;5047;7883;2026-02-10 02:20:00.0000000;2;Banka Kartı;Tamamlandı
745;20945;11869;2026-01-17 22:53:00.0000000;1;Banka Kartı;Tamamlandı
746;14250;188;2026-02-06 07:05:00.0000000;3;Banka Kartı;Tamamlandı
747;15713;13817;2026-01-21 05:22:00.0000000;2;Kapıda Ödeme;Tamamlandı
748;13440;5717;2026-01-17 21:27:00.0000000;3;Kredi Kartı;Hazırlanıyor
749;1276;9557;2026-01-30 08:35:00.0000000;2;Kredi Kartı;Kargoda
750;21534;13838;2026-01-26 08:41:00.0000000;1;Kredi Kartı;Tamamlandı
751;9196;10481;2026-02-04 22:21:00.0000000;1;Kredi Kartı;Tamamlandı
752;13476;1600;2026-01-20 16:57:00.0000000;1;Kapıda Ödeme;Tamamlandı
753;11793;11809;2026-01-18 07:46:00.0000000;3;Havale / EFT;Tamamlandı
754;270;650;2026-01-20 13:04:00.0000000;1;Kapıda Ödeme;Hazırlanıyor
755;11792;8267;2026-01-28 01:54:00.0000000;1;Banka Kartı;Tamamlandı
756;21104;1248;2026-02-16 22:44:00.0000000;2;Havale / EFT;Kargoda
757;10096;10012;2026-01-30 02:41:00.0000000;1;Banka Kartı;Tamamlandı
758;2516;6034;2026-01-08 14:37:00.0000000;3;Banka Kartı;Tamamlandı
759;7703;10882;2026-01-28 03:19:00.0000000;1;Kredi Kartı;Kargoda
760;19300;2352;2026-02-09 12:30:00.0000000;2;Kredi Kartı;Tamamlandı
761;20885;15577;2026-01-12 17:23:00.0000000;3;Kredi Kartı;Tamamlandı
762;7412;5872;2026-02-02 14:46:00.0000000;2;Kredi Kartı;Tamamlandı
763;15617;6297;2026-02-10 12:36:00.0000000;2;Banka Kartı;Kargoda
764;18807;9659;2026-02-18 19:08:00.0000000;1;Kredi Kartı;Tamamlandı
765;20308;2525;2026-01-13 07:45:00.0000000;1;Banka Kartı;Tamamlandı
766;7472;2805;2026-01-19 16:48:00.0000000;1;Havale / EFT;Hazırlanıyor
767;21801;11938;2026-01-23 19:31:00.0000000;2;Kredi Kartı;Hazırlanıyor
768;14474;14967;2026-01-10 07:32:00.0000000;1;Banka Kartı;Tamamlandı
769;6180;2175;2026-01-27 12:06:00.0000000;4;Havale / EFT;Tamamlandı
770;19526;17945;2026-01-17 17:29:00.0000000;1;Kredi Kartı;Tamamlandı
771;4915;293;2026-01-31 08:06:00.0000000;1;Banka Kartı;Tamamlandı
772;5192;5211;2026-01-07 09:48:00.0000000;1;Banka Kartı;Tamamlandı
773;13597;6222;2026-02-14 02:41:00.0000000;1;Havale / EFT;Hazırlanıyor
774;1748;7748;2026-02-16 02:27:00.0000000;3;Havale / EFT;Tamamlandı
775;15609;11628;2026-01-20 00:34:00.0000000;3;Banka Kartı;Tamamlandı
776;2717;3978;2026-02-09 10:09:00.0000000;1;Kredi Kartı;Tamamlandı
777;18736;1477;2026-02-01 12:22:00.0000000;2;Banka Kartı;Tamamlandı
778;9396;1959;2026-01-07 10:03:00.0000000;1;Kredi Kartı;Tamamlandı
779;1565;17854;2026-01-11 14:24:00.0000000;1;Kapıda Ödeme;Hazırlanıyor
780;19035;1709;2026-02-19 07:02:00.0000000;3;Kredi Kartı;Tamamlandı
781;16957;767;2026-01-24 16:22:00.0000000;4;Kredi Kartı;Kargoda
782;12689;9334;2026-02-05 08:06:00.0000000;1;Havale / EFT;Tamamlandı
783;618;14826;2026-01-01 08:17:00.0000000;1;Kredi Kartı;Hazırlanıyor
784;2076;11099;2026-02-06 12:33:00.0000000;1;Kredi Kartı;Hazırlanıyor
785;6711;3384;2026-02-13 03:54:00.0000000;1;Kredi Kartı;Tamamlandı
786;3300;883;2026-01-18 03:18:00.0000000;1;Banka Kartı;Tamamlandı
787;4058;14317;2026-01-11 03:43:00.0000000;1;Banka Kartı;Tamamlandı
788;2306;2876;2026-02-19 19:08:00.0000000;1;Havale / EFT;Kargoda
789;13635;6553;2026-01-04 02:39:00.0000000;3;Banka Kartı;Tamamlandı
790;10686;4698;2026-01-03 02:13:00.0000000;1;Kredi Kartı;Tamamlandı
791;9589;66;2026-01-25 09:27:00.0000000;3;Banka Kartı;Tamamlandı
792;20940;2491;2026-01-02 05:03:00.0000000;1;Kapıda Ödeme;Tamamlandı
793;11562;14268;2026-02-18 15:30:00.0000000;4;Banka Kartı;Hazırlanıyor
794;10589;16186;2026-01-26 01:44:00.0000000;2;Kapıda Ödeme;Tamamlandı
795;3072;16895;2026-01-26 00:39:00.0000000;1;Kredi Kartı;Tamamlandı
796;12264;4952;2026-02-11 02:00:00.0000000;2;Havale / EFT;Kargoda
797;14602;1098;2026-01-31 11:31:00.0000000;1;Kapıda Ödeme;Hazırlanıyor
798;20928;6282;2026-01-19 16:00:00.0000000;1;Kredi Kartı;Tamamlandı
799;7326;318;2026-02-07 10:46:00.0000000;3;Banka Kartı;Tamamlandı
800;13048;13631;2026-02-11 06:35:00.0000000;2;Banka Kartı;Hazırlanıyor
801;18997;9217;2026-01-28 04:07:00.0000000;1;Banka Kartı;Kargoda
802;17423;1223;2026-02-15 08:35:00.0000000;2;Kredi Kartı;Tamamlandı
803;3517;14810;2026-01-23 14:57:00.0000000;2;Havale / EFT;Tamamlandı
804;2029;14879;2026-01-16 09:10:00.0000000;1;Banka Kartı;Tamamlandı
805;7136;16821;2026-01-25 11:14:00.0000000;2;Kredi Kartı;Tamamlandı
806;3527;8108;2026-01-21 14:25:00.0000000;1;Kredi Kartı;Tamamlandı
807;18314;10246;2026-01-18 07:40:00.0000000;5;Havale / EFT;Tamamlandı
808;12052;12514;2026-01-05 12:42:00.0000000;4;Kapıda Ödeme;Hazırlanıyor
809;8717;4296;2026-01-11 12:13:00.0000000;2;Kredi Kartı;Tamamlandı
810;1864;413;2026-02-05 18:24:00.0000000;1;Banka Kartı;Tamamlandı
811;7105;7972;2026-01-18 17:51:00.0000000;3;Kredi Kartı;İptal
812;14645;11215;2026-02-02 09:29:00.0000000;2;Havale / EFT;Tamamlandı
813;21052;427;2026-01-28 00:17:00.0000000;1;Banka Kartı;Kargoda
814;15145;14622;2026-01-08 00:50:00.0000000;1;Kredi Kartı;Tamamlandı
815;18147;1578;2026-02-09 23:41:00.0000000;1;Havale / EFT;Tamamlandı
816;18704;1991;2026-01-05 17:53:00.0000000;1;Havale / EFT;Hazırlanıyor
817;11379;5549;2026-01-10 04:25:00.0000000;1;Kredi Kartı;Tamamlandı
818;9036;15059;2026-02-20 08:16:00.0000000;1;Kredi Kartı;Tamamlandı
819;9513;8733;2026-01-12 04:26:00.0000000;1;Kredi Kartı;İptal
820;12469;11511;2026-01-24 16:46:00.0000000;1;Kapıda Ödeme;Kargoda
821;5988;12540;2026-01-24 17:03:00.0000000;4;Kredi Kartı;Tamamlandı
822;8062;9803;2026-02-06 00:46:00.0000000;1;Havale / EFT;Tamamlandı
823;19894;16881;2026-01-24 11:30:00.0000000;1;Kredi Kartı;Tamamlandı
824;20269;12596;2026-01-02 10:22:00.0000000;1;Kredi Kartı;Tamamlandı
825;14373;4732;2026-02-20 01:32:00.0000000;1;Kredi Kartı;Tamamlandı
826;191;15023;2026-01-29 16:17:00.0000000;3;Banka Kartı;Tamamlandı
827;21014;8055;2026-01-12 04:29:00.0000000;2;Banka Kartı;Tamamlandı
828;3413;12671;2026-02-04 21:18:00.0000000;1;Kredi Kartı;Kargoda
829;5512;11370;2026-01-15 14:59:00.0000000;1;Banka Kartı;Tamamlandı
830;13555;8457;2026-02-14 14:21:00.0000000;1;Banka Kartı;Tamamlandı
831;20340;17814;2026-01-15 02:38:00.0000000;3;Banka Kartı;Tamamlandı
832;13651;13460;2026-02-15 06:55:00.0000000;1;Havale / EFT;Hazırlanıyor
833;10624;4999;2026-01-26 22:22:00.0000000;4;Kredi Kartı;Kargoda
834;17427;5189;2026-01-14 13:49:00.0000000;3;Havale / EFT;Tamamlandı
835;3950;2066;2026-02-01 09:41:00.0000000;3;Banka Kartı;Tamamlandı
836;1637;555;2026-01-22 17:45:00.0000000;1;Kredi Kartı;Tamamlandı
837;15794;5910;2026-01-15 11:50:00.0000000;1;Havale / EFT;Tamamlandı
838;14924;9339;2026-01-03 22:29:00.0000000;1;Kredi Kartı;Tamamlandı
839;4156;8754;2026-01-09 19:52:00.0000000;3;Kredi Kartı;Tamamlandı
840;8377;14377;2026-01-10 20:39:00.0000000;1;Kredi Kartı;Tamamlandı
841;16898;7092;2026-01-25 00:37:00.0000000;3;Kredi Kartı;Tamamlandı
842;14629;11668;2026-01-14 22:42:00.0000000;1;Banka Kartı;Tamamlandı
843;15732;1176;2026-02-18 02:57:00.0000000;2;Kredi Kartı;Tamamlandı
844;18132;556;2026-01-30 22:50:00.0000000;1;Kredi Kartı;Tamamlandı
845;181;9571;2026-02-07 12:35:00.0000000;1;Kredi Kartı;Kargoda
846;10099;4175;2026-02-03 08:21:00.0000000;1;Kredi Kartı;Tamamlandı
847;10070;13018;2026-02-06 00:47:00.0000000;1;Banka Kartı;Tamamlandı
848;15634;13042;2026-01-27 06:14:00.0000000;1;Havale / EFT;Tamamlandı
849;12140;1574;2026-02-07 07:25:00.0000000;1;Banka Kartı;Hazırlanıyor
850;14714;6911;2026-01-29 18:40:00.0000000;4;Kapıda Ödeme;Hazırlanıyor
851;13408;17619;2026-01-31 20:53:00.0000000;1;Kredi Kartı;Tamamlandı
852;1873;11891;2026-01-10 04:26:00.0000000;2;Havale / EFT;Tamamlandı
853;20367;328;2026-01-25 21:07:00.0000000;2;Kredi Kartı;Kargoda
854;13762;4471;2026-01-31 07:35:00.0000000;1;Havale / EFT;Tamamlandı
855;19572;10518;2026-02-17 02:03:00.0000000;1;Banka Kartı;Hazırlanıyor
856;20224;12251;2026-02-19 14:16:00.0000000;2;Kredi Kartı;Tamamlandı
857;15219;15368;2026-01-31 15:34:00.0000000;1;Havale / EFT;Tamamlandı
858;1248;17389;2026-01-18 08:43:00.0000000;2;Banka Kartı;Tamamlandı
859;8506;16209;2026-01-05 12:16:00.0000000;2;Kredi Kartı;Tamamlandı
860;16082;7573;2026-01-15 08:02:00.0000000;1;Kredi Kartı;Tamamlandı
861;7516;3769;2026-01-17 02:03:00.0000000;1;Kredi Kartı;Hazırlanıyor
862;11410;6291;2026-02-06 11:11:00.0000000;1;Kredi Kartı;Tamamlandı
863;13787;2321;2026-01-16 22:59:00.0000000;2;Banka Kartı;Hazırlanıyor
864;19657;10619;2026-01-01 11:42:00.0000000;1;Banka Kartı;İptal
865;1307;9542;2026-01-06 05:10:00.0000000;3;Kredi Kartı;Kargoda
866;586;3098;2026-01-04 03:52:00.0000000;1;Banka Kartı;Hazırlanıyor
867;12716;6108;2026-01-12 19:07:00.0000000;1;Kapıda Ödeme;Tamamlandı
868;6013;2300;2026-02-14 16:03:00.0000000;3;Havale / EFT;Tamamlandı
869;17785;10241;2026-02-18 14:16:00.0000000;1;Kredi Kartı;Tamamlandı
870;4559;7578;2026-02-07 20:44:00.0000000;3;Kredi Kartı;Kargoda
871;20689;6216;2026-01-12 18:49:00.0000000;2;Kredi Kartı;Tamamlandı
872;2505;2420;2026-01-25 19:57:00.0000000;1;Havale / EFT;İptal
873;3951;2534;2026-01-22 19:38:00.0000000;2;Havale / EFT;Tamamlandı
874;3306;6519;2026-02-10 18:14:00.0000000;1;Havale / EFT;Hazırlanıyor
875;13558;3466;2026-01-21 07:59:00.0000000;1;Kredi Kartı;Hazırlanıyor
876;21869;3767;2026-01-21 14:29:00.0000000;2;Banka Kartı;Tamamlandı
877;3762;2224;2026-02-05 05:37:00.0000000;1;Havale / EFT;Tamamlandı
878;8005;9428;2026-01-23 04:07:00.0000000;1;Banka Kartı;Tamamlandı
879;21469;8534;2026-01-20 20:51:00.0000000;2;Havale / EFT;Tamamlandı
880;10412;7030;2026-01-28 13:51:00.0000000;1;Kredi Kartı;İptal
881;14154;16345;2026-02-07 19:46:00.0000000;4;Kapıda Ödeme;Tamamlandı
882;21899;1150;2026-01-06 22:49:00.0000000;5;Kapıda Ödeme;Kargoda
883;11896;12485;2026-01-02 03:18:00.0000000;5;Kredi Kartı;Tamamlandı
884;13381;3165;2026-02-09 17:31:00.0000000;3;Havale / EFT;Tamamlandı
885;21763;15573;2026-01-25 11:41:00.0000000;1;Kredi Kartı;Tamamlandı
886;18745;11057;2026-02-14 12:57:00.0000000;1;Kredi Kartı;Tamamlandı
887;18605;15372;2026-02-04 17:34:00.0000000;1;Kredi Kartı;Tamamlandı
888;753;2924;2026-01-05 03:34:00.0000000;4;Kapıda Ödeme;Tamamlandı
889;13344;13013;2026-01-20 01:48:00.0000000;1;Banka Kartı;Kargoda
890;13291;3099;2026-01-01 09:45:00.0000000;3;Banka Kartı;Tamamlandı
891;15545;10842;2026-01-24 22:28:00.0000000;2;Havale / EFT;Tamamlandı
892;16731;1458;2026-01-14 10:52:00.0000000;1;Kredi Kartı;Tamamlandı
893;17712;13853;2026-01-02 11:36:00.0000000;2;Kredi Kartı;Tamamlandı
894;6764;6707;2026-01-28 00:23:00.0000000;1;Kapıda Ödeme;Hazırlanıyor
895;4010;3326;2026-02-19 13:42:00.0000000;1;Havale / EFT;Tamamlandı
896;7338;3092;2026-01-23 20:37:00.0000000;1;Kredi Kartı;Tamamlandı
897;13084;5710;2026-02-12 00:09:00.0000000;1;Banka Kartı;Kargoda
898;10979;492;2026-01-26 13:06:00.0000000;1;Kredi Kartı;Tamamlandı
899;5774;7731;2026-02-05 23:08:00.0000000;1;Banka Kartı;Kargoda
900;11530;11270;2026-01-29 09:30:00.0000000;1;Kredi Kartı;Tamamlandı
901;11136;9218;2026-01-14 10:01:00.0000000;1;Kapıda Ödeme;Tamamlandı
902;4356;2130;2026-02-09 20:25:00.0000000;1;Kredi Kartı;Kargoda
903;11426;15549;2026-02-18 16:33:00.0000000;1;Kredi Kartı;Tamamlandı
904;5896;12122;2026-02-06 04:31:00.0000000;1;Kapıda Ödeme;Kargoda
905;17191;7700;2026-01-05 21:50:00.0000000;1;Kredi Kartı;Hazırlanıyor
906;15924;12013;2026-01-01 02:39:00.0000000;1;Havale / EFT;Hazırlanıyor
907;7793;2078;2026-01-22 11:55:00.0000000;2;Banka Kartı;Tamamlandı
908;7843;12216;2026-02-17 21:54:00.0000000;1;Banka Kartı;Tamamlandı
909;10137;5209;2026-02-13 22:46:00.0000000;2;Kredi Kartı;Tamamlandı
910;4361;15769;2026-02-11 13:15:00.0000000;4;Kredi Kartı;Tamamlandı
911;8681;7542;2026-02-19 16:17:00.0000000;1;Banka Kartı;İptal
912;10193;13725;2026-02-07 10:56:00.0000000;3;Kredi Kartı;Tamamlandı
913;14396;6217;2026-01-11 08:46:00.0000000;2;Havale / EFT;Tamamlandı
914;234;13;2026-02-01 10:07:00.0000000;3;Kapıda Ödeme;Tamamlandı
915;3980;5294;2026-02-01 00:54:00.0000000;4;Kredi Kartı;Tamamlandı
916;11977;3055;2026-01-20 18:22:00.0000000;4;Kredi Kartı;Tamamlandı
917;4994;15604;2026-01-31 03:57:00.0000000;4;Banka Kartı;Tamamlandı
918;21082;6166;2026-01-30 22:53:00.0000000;1;Kredi Kartı;Tamamlandı
919;9548;2855;2026-01-11 20:33:00.0000000;1;Banka Kartı;Tamamlandı
920;4492;14504;2026-01-27 01:12:00.0000000;2;Kredi Kartı;Tamamlandı
921;1083;7555;2026-01-03 19:13:00.0000000;1;Kredi Kartı;Tamamlandı
922;5638;9826;2026-02-02 00:41:00.0000000;1;Kredi Kartı;Tamamlandı
923;552;16246;2026-01-18 12:59:00.0000000;3;Kredi Kartı;Tamamlandı
924;6029;960;2026-01-22 12:46:00.0000000;1;Banka Kartı;Tamamlandı
925;20389;8774;2026-01-26 11:05:00.0000000;2;Banka Kartı;Hazırlanıyor
926;15212;10601;2026-02-18 16:21:00.0000000;2;Banka Kartı;Tamamlandı
927;5949;4355;2026-02-05 22:58:00.0000000;2;Kredi Kartı;Tamamlandı
928;6025;2898;2026-01-08 02:47:00.0000000;1;Kredi Kartı;Tamamlandı
929;11712;12190;2026-01-13 20:06:00.0000000;1;Banka Kartı;Tamamlandı
930;12227;343;2026-02-16 04:18:00.0000000;2;Kredi Kartı;Tamamlandı
931;10473;7750;2026-01-15 14:03:00.0000000;2;Kredi Kartı;Tamamlandı
932;20779;16647;2026-01-25 17:24:00.0000000;1;Kredi Kartı;İptal
933;3115;1437;2026-01-21 00:54:00.0000000;2;Kapıda Ödeme;Tamamlandı
934;21072;1585;2026-02-08 09:01:00.0000000;2;Kredi Kartı;Tamamlandı
935;15351;4261;2026-02-15 09:34:00.0000000;1;Kredi Kartı;Tamamlandı
936;18676;4000;2026-01-10 03:38:00.0000000;2;Banka Kartı;Tamamlandı
937;9618;14863;2026-01-02 23:57:00.0000000;1;Havale / EFT;Tamamlandı
938;20315;16296;2026-02-19 13:54:00.0000000;1;Kredi Kartı;Tamamlandı
939;2665;5938;2026-02-15 18:55:00.0000000;1;Banka Kartı;Tamamlandı
940;21676;12936;2026-02-06 19:19:00.0000000;1;Kredi Kartı;Tamamlandı
941;5151;2817;2026-02-16 12:15:00.0000000;2;Havale / EFT;Kargoda
942;7864;2372;2026-01-19 10:55:00.0000000;2;Kredi Kartı;Tamamlandı
943;6558;1099;2026-02-04 18:46:00.0000000;5;Kapıda Ödeme;İptal
944;8683;12763;2026-01-19 21:07:00.0000000;3;Banka Kartı;Tamamlandı
945;4272;12719;2026-02-11 17:59:00.0000000;2;Kapıda Ödeme;Tamamlandı
946;13502;1714;2026-01-29 19:36:00.0000000;1;Kredi Kartı;Tamamlandı
947;1791;5818;2026-02-07 13:52:00.0000000;2;Kredi Kartı;Tamamlandı
948;20113;14220;2026-01-13 01:18:00.0000000;1;Havale / EFT;Tamamlandı
949;13925;4126;2026-02-08 20:43:00.0000000;1;Banka Kartı;Tamamlandı
950;17019;4754;2026-02-01 12:28:00.0000000;1;Kredi Kartı;Tamamlandı
951;19768;11660;2026-02-19 16:06:00.0000000;2;Havale / EFT;Tamamlandı
952;19038;14534;2026-01-26 04:42:00.0000000;1;Kredi Kartı;Kargoda
953;2032;13643;2026-01-30 12:13:00.0000000;1;Kapıda Ödeme;Kargoda
954;3776;6203;2026-01-03 14:04:00.0000000;1;Banka Kartı;Kargoda
955;9792;7949;2026-02-11 08:48:00.0000000;1;Banka Kartı;Tamamlandı
956;19342;7836;2026-02-17 15:14:00.0000000;1;Banka Kartı;İptal
957;3847;8637;2026-01-21 15:15:00.0000000;4;Banka Kartı;Tamamlandı
958;6840;11208;2026-01-24 16:25:00.0000000;1;Banka Kartı;Tamamlandı
959;8525;16695;2026-01-15 12:56:00.0000000;1;Kredi Kartı;Kargoda
960;21638;2080;2026-01-06 22:51:00.0000000;1;Havale / EFT;Tamamlandı
961;11486;5494;2026-01-18 20:53:00.0000000;1;Kredi Kartı;Kargoda
962;5324;9415;2026-01-07 00:22:00.0000000;2;Kredi Kartı;Tamamlandı
