ProductID;ProductName;ProductPrice;ProductStock;ProductDescription;ProductCreatedDate;ProductIsActive;ProductBarcode;CategoryID
278;Modern Beyaz Telefon Kılıfı Plus 01-0278;1197770.00;254;Elektronik kategorisi için beyaz renkli, modern telefon kılıfı ürünü.;2026-07-06 13:07:11.000;1;8,69E+12;1
279;Günlük Kırmızı Web Kamera B Serisi 01-0279;1406791.00;146;Elektronik kategorisi için kırmızı renkli, günlük web kamera ürünü.;2026-07-02 19:09:31.000;1;8,69E+12;1
280;Premium Turuncu Kablosuz Kulaklık Pro 01-0280;1228051.00;10;Elektronik kategorisi için turuncu renkli, premium kablosuz kulaklık ürünü.;2026-07-31 12:06:01.000;1;8,69E+12;1
281;Modern Mor USB Bellek Standart 01-0281;313170.00;682;Elektronik kategorisi için mor renkli, modern usb bellek ürünü.;2026-07-30 02:02:54.000;1;8,69E+12;1
282;Ekonomik Turuncu Bluetooth Hoparlör Eco 01-0282;902399.00;726;Elektronik kategorisi için turuncu renkli, ekonomik bluetooth hoparlör ürünü.;2026-07-01 09:07:29.000;1;8,69E+12;1
283;Premium Beyaz Web Kamera Eco 01-0283;303317.00;700;Elektronik kategorisi için beyaz renkli, premium web kamera ürünü.;2026-07-02 03:22:41.000;1;8,69E+12;1
284;Yeni Nesil Gri Telefon Kılıfı Plus 01-0284;1035569.00;625;Elektronik kategorisi için gri renkli, yeni nesil telefon kılıfı ürünü.;2026-07-22 18:58:01.000;1;8,69E+12;1
285;Profesyonel Bej Mekanik Klavye Mini 01-0285;2582640.00;299;Elektronik kategorisi için bej renkli, profesyonel mekanik klavye ürünü.;2026-07-16 23:02:47.000;1;8,69E+12;1
286;Premium Kahverengi Laptop Soğutucu B Serisi 01-0286;1508957.00;529;Elektronik kategorisi için kahverengi renkli, premium laptop soğutucu ürünü.;2026-07-09 14:05:19.000;1;8,69E+12;1
287;Kaliteli Siyah Telefon Kılıfı Max 01-0287;59234.00;954;Elektronik kategorisi için siyah renkli, kaliteli telefon kılıfı ürünü.;2026-07-19 06:47:48.000;1;8,69E+12;1
288;Şık Siyah Web Kamera Plus 01-0288;2733190.00;762;Elektronik kategorisi için siyah renkli, şık web kamera ürünü.;2026-07-13 09:58:32.000;1;8,69E+12;1
289;Ekonomik Kahverengi Mekanik Klavye A Serisi 01-0289;2957802.00;993;Elektronik kategorisi için kahverengi renkli, ekonomik mekanik klavye ürünü.;2026-07-04 05:04:30.000;1;8,69E+12;1
290;Günlük Pembe Bluetooth Hoparlör Mini 01-0290;2098317.00;688;Elektronik kategorisi için pembe renkli, günlük bluetooth hoparlör ürünü.;2026-07-31 05:17:17.000;1;8,69E+12;1
291;Kaliteli Mor Web Kamera Max 01-0291;1502897.00;14;Elektronik kategorisi için mor renkli, kaliteli web kamera ürünü.;2026-07-19 18:36:10.000;1;8,69E+12;1
292;Pratik Beyaz Telefon Kılıfı Eco 01-0292;2177154.00;335;Elektronik kategorisi için beyaz renkli, pratik telefon kılıfı ürünü.;2026-07-07 11:10:46.000;1;8,69E+12;1
293;Premium Beyaz Telefon Kılıfı Nova 01-0293;3082874.00;528;Elektronik kategorisi için beyaz renkli, premium telefon kılıfı ürünü.;2026-07-25 20:02:23.000;1;8,69E+12;1
294;Günlük Gri Bluetooth Hoparlör Eco 01-0294;3131530.00;310;Elektronik kategorisi için gri renkli, günlük bluetooth hoparlör ürünü.;2026-07-01 01:37:18.000;1;8,69E+12;1
295;Günlük Mor HDMI Kablo Nova 01-0295;658291.00;19;Elektronik kategorisi için mor renkli, günlük hdmi kablo ürünü.;2026-07-04 11:54:28.000;1;8,69E+12;1
296;Premium Beyaz Oyuncu Mouse Pro 01-0296;485600.00;904;Elektronik kategorisi için beyaz renkli, premium oyuncu mouse ürünü.;2026-07-22 21:09:52.000;1;8,69E+12;1
297;Dayanıklı Bej Mekanik Klavye B Serisi 01-0297;2029182.00;371;Elektronik kategorisi için bej renkli, dayanıklı mekanik klavye ürünü.;2026-07-30 21:54:45.000;1;8,69E+12;1
298;Günlük Kırmızı Web Kamera C Serisi 01-0298;3220067.00;644;Elektronik kategorisi için kırmızı renkli, günlük web kamera ürünü.;2026-07-16 21:22:14.000;1;8,69E+12;1
299;Modern Kahverengi Laptop Soğutucu Luna 01-0299;3465814.00;500;Elektronik kategorisi için kahverengi renkli, modern laptop soğutucu ürünü.;2026-07-26 10:42:10.000;1;8,69E+12;1
300;Dayanıklı Mavi HDMI Kablo Pro 01-0300;1267472.00;889;Elektronik kategorisi için mavi renkli, dayanıklı hdmi kablo ürünü.;2026-07-04 10:16:50.000;1;8,69E+12;1
301;Günlük Gri Akıllı Saat C Serisi 01-0301;1032893.00;517;Elektronik kategorisi için gri renkli, günlük akıllı saat ürünü.;2026-07-21 04:30:08.000;1;8,69E+12;1
302;Profesyonel Yeşil USB Bellek Eco 01-0302;3387996.00;866;Elektronik kategorisi için yeşil renkli, profesyonel usb bellek ürünü.;2026-07-23 08:44:59.000;1;8,69E+12;1
303;Premium Mor Mekanik Klavye Nova 01-0303;1562322.00;966;Elektronik kategorisi için mor renkli, premium mekanik klavye ürünü.;2026-07-01 22:28:53.000;1;8,69E+12;1
304;Ekonomik Turuncu Akıllı Saat A Serisi 01-0304;623033.00;408;Elektronik kategorisi için turuncu renkli, ekonomik akıllı saat ürünü.;2026-07-31 19:33:26.000;1;8,69E+12;1
305;Yeni Nesil Gri Telefon Kılıfı Pro 01-0305;2507454.00;762;Elektronik kategorisi için gri renkli, yeni nesil telefon kılıfı ürünü.;2026-07-11 10:15:41.000;1;8,69E+12;1
306;Pratik Turuncu Akıllı Saat Elite 01-0306;212646.00;115;Elektronik kategorisi için turuncu renkli, pratik akıllı saat ürünü.;2026-07-06 20:47:33.000;1;8,69E+12;1
307;Premium Bej USB Bellek C Serisi 01-0307;996053.00;103;Elektronik kategorisi için bej renkli, premium usb bellek ürünü.;2026-07-15 22:44:22.000;1;8,69E+12;1
308;Pratik Kırmızı Mekanik Klavye Luna 01-0308;2134776.00;880;Elektronik kategorisi için kırmızı renkli, pratik mekanik klavye ürünü.;2026-07-30 21:53:09.000;1;8,69E+12;1
309;Günlük Beyaz Telefon Kılıfı Mini 01-0309;1508130.00;838;Elektronik kategorisi için beyaz renkli, günlük telefon kılıfı ürünü.;2026-07-27 22:15:43.000;1;8,69E+12;1
310;Hafif Turuncu Bluetooth Hoparlör Plus 01-0310;312427.00;112;Elektronik kategorisi için turuncu renkli, hafif bluetooth hoparlör ürünü.;2026-07-06 03:14:30.000;1;8,69E+12;1
311;Modern Yeşil Telefon Kılıfı A Serisi 01-0311;1213749.00;583;Elektronik kategorisi için yeşil renkli, modern telefon kılıfı ürünü.;2026-07-21 22:00:38.000;1;8,69E+12;1
312;Pratik Yeşil Telefon Kılıfı Max 01-0312;966489.00;643;Elektronik kategorisi için yeşil renkli, pratik telefon kılıfı ürünü.;2026-07-27 23:37:28.000;1;8,69E+12;1
313;Profesyonel Siyah Laptop Soğutucu Elite 01-0313;119480.00;859;Elektronik kategorisi için siyah renkli, profesyonel laptop soğutucu ürünü.;2026-07-22 13:32:53.000;1;8,69E+12;1
314;Modern Kırmızı Web Kamera Mini 01-0314;2611970.00;944;Elektronik kategorisi için kırmızı renkli, modern web kamera ürünü.;2026-07-17 06:44:12.000;1;8,69E+12;1
315;Ekonomik Lacivert Mekanik Klavye Pro 01-0315;1524841.00;254;Elektronik kategorisi için lacivert renkli, ekonomik mekanik klavye ürünü.;2026-07-22 08:14:36.000;1;8,69E+12;1
316;Kompakt Bej Tablet Standı Standart 01-0316;2383728.00;88;Elektronik kategorisi için bej renkli, kompakt tablet standı ürünü.;2026-07-04 23:35:24.000;1;8,69E+12;1
317;Hafif Turuncu Bluetooth Hoparlör Standart 01-0317;2239801.00;836;Elektronik kategorisi için turuncu renkli, hafif bluetooth hoparlör ürünü.;2026-07-24 03:47:54.000;1;8,69E+12;1
318;Pratik Mavi USB Bellek A Serisi 01-0318;1457690.00;685;Elektronik kategorisi için mavi renkli, pratik usb bellek ürünü.;2026-07-28 07:39:44.000;1;8,69E+12;1
319;Yeni Nesil Gri Tablet Standı Eco 01-0319;1449663.00;194;Elektronik kategorisi için gri renkli, yeni nesil tablet standı ürünü.;2026-07-24 12:17:37.000;1;8,69E+12;1
320;Kaliteli Yeşil Web Kamera Nova 01-0320;343842.00;185;Elektronik kategorisi için yeşil renkli, kaliteli web kamera ürünü.;2026-07-24 00:16:23.000;1;8,69E+12;1
321;Ekonomik Beyaz Oyuncu Mouse Standart 01-0321;741121.00;30;Elektronik kategorisi için beyaz renkli, ekonomik oyuncu mouse ürünü.;2026-07-16 03:36:07.000;1;8,69E+12;1
322;Kaliteli Yeşil Telefon Kılıfı Max 01-0322;438510.00;584;Elektronik kategorisi için yeşil renkli, kaliteli telefon kılıfı ürünü.;2026-07-16 04:35:24.000;1;8,69E+12;1
323;Modern Gri Telefon Kılıfı Luna 01-0323;2286892.00;806;Elektronik kategorisi için gri renkli, modern telefon kılıfı ürünü.;2026-07-10 13:22:40.000;1;8,69E+12;1
324;Ekonomik Kahverengi USB Bellek Mini 01-0324;1719332.00;986;Elektronik kategorisi için kahverengi renkli, ekonomik usb bellek ürünü.;2026-07-28 07:30:00.000;1;8,69E+12;1
325;Ekonomik Beyaz Kablosuz Kulaklık Elite 01-0325;2764454.00;759;Elektronik kategorisi için beyaz renkli, ekonomik kablosuz kulaklık ürünü.;2026-07-06 16:30:58.000;1;8,69E+12;1
326;Kompakt Yeşil Web Kamera C Serisi 01-0326;1006022.00;884;Elektronik kategorisi için yeşil renkli, kompakt web kamera ürünü.;2026-07-13 08:44:33.000;1;8,69E+12;1
327;Dayanıklı Turuncu Laptop Soğutucu Standart 01-0327;2845053.00;628;Elektronik kategorisi için turuncu renkli, dayanıklı laptop soğutucu ürünü.;2026-07-23 20:47:06.000;1;8,69E+12;1
328;Hafif Gri USB Bellek C Serisi 01-0328;858355.00;678;Elektronik kategorisi için gri renkli, hafif usb bellek ürünü.;2026-07-02 14:41:03.000;1;8,69E+12;1
329;Şık Yeşil Oyuncu Mouse B Serisi 01-0329;1158890.00;987;Elektronik kategorisi için yeşil renkli, şık oyuncu mouse ürünü.;2026-07-08 12:59:30.000;1;8,69E+12;1
330;Günlük Yeşil Tablet Standı C Serisi 01-0330;1966371.00;674;Elektronik kategorisi için yeşil renkli, günlük tablet standı ürünü.;2026-07-10 03:19:07.000;1;8,69E+12;1
331;Profesyonel Siyah Bluetooth Hoparlör C Serisi 01-0331;2097595.00;717;Elektronik kategorisi için siyah renkli, profesyonel bluetooth hoparlör ürünü.;2026-07-06 16:07:18.000;1;8,69E+12;1
332;Hafif Kahverengi Taşınabilir Şarj Cihazı Nova 01-0332;2613925.00;788;Elektronik kategorisi için kahverengi renkli, hafif taşınabilir şarj cihazı ürünü.;2026-07-16 07:27:29.000;1;8,69E+12;1
333;Kaliteli Gri Mekanik Klavye Nova 01-0333;2838539.00;261;Elektronik kategorisi için gri renkli, kaliteli mekanik klavye ürünü.;2026-07-16 10:28:03.000;1;8,69E+12;1
334;Pratik Siyah Web Kamera Eco 01-0334;83487.00;25;Elektronik kategorisi için siyah renkli, pratik web kamera ürünü.;2026-07-07 18:28:22.000;1;8,69E+12;1
335;Kompakt Yeşil HDMI Kablo B Serisi 01-0335;1726595.00;300;Elektronik kategorisi için yeşil renkli, kompakt hdmi kablo ürünü.;2026-07-29 20:47:43.000;1;8,69E+12;1
336;Ekonomik Siyah Akıllı Saat Elite 01-0336;3433908.00;260;Elektronik kategorisi için siyah renkli, ekonomik akıllı saat ürünü.;2026-07-02 16:29:17.000;1;8,69E+12;1
337;Dayanıklı Kırmızı Akıllı Saat Max 01-0337;2014469.00;629;Elektronik kategorisi için kırmızı renkli, dayanıklı akıllı saat ürünü.;2026-07-03 09:02:34.000;1;8,69E+12;1
338;Pratik Pembe Telefon Kılıfı Pro 01-0338;2994177.00;91;Elektronik kategorisi için pembe renkli, pratik telefon kılıfı ürünü.;2026-07-22 03:14:52.000;1;8,69E+12;1
339;Kaliteli Mavi Taşınabilir Şarj Cihazı Pro 01-0339;116702.00;192;Elektronik kategorisi için mavi renkli, kaliteli taşınabilir şarj cihazı ürünü.;2026-07-23 12:34:58.000;1;8,69E+12;1
340;Hafif Gri Taşınabilir Şarj Cihazı Max 01-0340;894274.00;328;Elektronik kategorisi için gri renkli, hafif taşınabilir şarj cihazı ürünü.;2026-07-06 20:05:01.000;1;8,69E+12;1
341;Pratik Lacivert HDMI Kablo Standart 01-0341;2691589.00;581;Elektronik kategorisi için lacivert renkli, pratik hdmi kablo ürünü.;2026-07-19 14:36:59.000;1;8,69E+12;1
342;Kaliteli Mavi HDMI Kablo Mini 01-0342;1512648.00;199;Elektronik kategorisi için mavi renkli, kaliteli hdmi kablo ürünü.;2026-07-01 11:04:25.000;1;8,69E+12;1
343;Pratik Beyaz HDMI Kablo B Serisi 01-0343;3300932.00;461;Elektronik kategorisi için beyaz renkli, pratik hdmi kablo ürünü.;2026-07-20 22:46:17.000;1;8,69E+12;1
344;Pratik Yeşil Bluetooth Hoparlör Nova 01-0344;1523000.00;687;Elektronik kategorisi için yeşil renkli, pratik bluetooth hoparlör ürünü.;2026-07-15 05:38:45.000;1;8,69E+12;1
345;Kaliteli Yeşil Akıllı Saat Mini 01-0345;2723455.00;299;Elektronik kategorisi için yeşil renkli, kaliteli akıllı saat ürünü.;2026-07-07 04:09:11.000;1;8,69E+12;1
346;Ekonomik Mavi Taşınabilir Şarj Cihazı Plus 01-0346;2925292.00;323;Elektronik kategorisi için mavi renkli, ekonomik taşınabilir şarj cihazı ürünü.;2026-07-06 15:34:10.000;1;8,69E+12;1
347;Premium Kırmızı Telefon Kılıfı Nova 01-0347;350391.00;170;Elektronik kategorisi için kırmızı renkli, premium telefon kılıfı ürünü.;2026-07-26 06:32:28.000;1;8,69E+12;1
348;Pratik Yeşil Web Kamera Plus 01-0348;3412652.00;17;Elektronik kategorisi için yeşil renkli, pratik web kamera ürünü.;2026-07-02 01:03:31.000;1;8,69E+12;1
349;Şık Turuncu Tablet Standı A Serisi 01-0349;466787.00;428;Elektronik kategorisi için turuncu renkli, şık tablet standı ürünü.;2026-07-24 00:27:15.000;1;8,69E+12;1
350;Kaliteli Bej Oyuncu Mouse Luna 01-0350;2127449.00;322;Elektronik kategorisi için bej renkli, kaliteli oyuncu mouse ürünü.;2026-07-26 06:36:24.000;1;8,69E+12;1
351;Günlük Kahverengi Web Kamera Standart 01-0351;321714.00;643;Elektronik kategorisi için kahverengi renkli, günlük web kamera ürünü.;2026-07-31 13:02:04.000;1;8,69E+12;1
352;Günlük Siyah Telefon Kılıfı Mini 01-0352;3199226.00;438;Elektronik kategorisi için siyah renkli, günlük telefon kılıfı ürünü.;2026-07-28 03:17:35.000;1;8,69E+12;1
353;Kompakt Kırmızı Bluetooth Hoparlör Pro 01-0353;1558282.00;128;Elektronik kategorisi için kırmızı renkli, kompakt bluetooth hoparlör ürünü.;2026-07-13 13:51:32.000;1;8,69E+12;1
354;Dayanıklı Bej Web Kamera Luna 01-0354;3294523.00;366;Elektronik kategorisi için bej renkli, dayanıklı web kamera ürünü.;2026-07-01 14:00:03.000;1;8,69E+12;1
355;Premium Mavi USB Bellek B Serisi 01-0355;1717733.00;291;Elektronik kategorisi için mavi renkli, premium usb bellek ürünü.;2026-07-10 15:50:04.000;1;8,69E+12;1
356;Premium Kırmızı Kablosuz Kulaklık A Serisi 01-0356;3350609.00;253;Elektronik kategorisi için kırmızı renkli, premium kablosuz kulaklık ürünü.;2026-07-12 10:59:47.000;1;8,69E+12;1
357;Profesyonel Kırmızı Kablosuz Kulaklık Nova 01-0357;2599719.00;594;Elektronik kategorisi için kırmızı renkli, profesyonel kablosuz kulaklık ürünü.;2026-07-12 03:16:57.000;1;8,69E+12;1
358;Şık Beyaz Bluetooth Hoparlör Max 01-0358;2512492.00;730;Elektronik kategorisi için beyaz renkli, şık bluetooth hoparlör ürünü.;2026-07-30 02:19:41.000;1;8,69E+12;1
359;Kaliteli Mavi Laptop Soğutucu A Serisi 01-0359;3092545.00;753;Elektronik kategorisi için mavi renkli, kaliteli laptop soğutucu ürünü.;2026-07-17 23:57:21.000;1;8,69E+12;1
360;Kompakt Kırmızı Laptop Soğutucu B Serisi 01-0360;1834602.00;972;Elektronik kategorisi için kırmızı renkli, kompakt laptop soğutucu ürünü.;2026-07-30 01:56:47.000;1;8,69E+12;1
361;Yeni Nesil Mor HDMI Kablo Eco 01-0361;3360106.00;811;Elektronik kategorisi için mor renkli, yeni nesil hdmi kablo ürünü.;2026-07-15 19:16:47.000;1;8,69E+12;1
362;Premium Bej HDMI Kablo Plus 01-0362;3328646.00;441;Elektronik kategorisi için bej renkli, premium hdmi kablo ürünü.;2026-07-10 20:52:17.000;1;8,69E+12;1
363;Profesyonel Kırmızı Tablet Standı Plus 01-0363;1597034.00;309;Elektronik kategorisi için kırmızı renkli, profesyonel tablet standı ürünü.;2026-07-20 13:46:35.000;1;8,69E+12;1
364;Pratik Lacivert Bluetooth Hoparlör Plus 01-0364;894643.00;726;Elektronik kategorisi için lacivert renkli, pratik bluetooth hoparlör ürünü.;2026-07-10 03:30:42.000;1;8,69E+12;1
365;Profesyonel Mavi Mekanik Klavye Plus 01-0365;2533263.00;150;Elektronik kategorisi için mavi renkli, profesyonel mekanik klavye ürünü.;2026-07-18 07:20:40.000;1;8,69E+12;1
366;Kaliteli Yeşil Telefon Kılıfı C Serisi 01-0366;999034.00;454;Elektronik kategorisi için yeşil renkli, kaliteli telefon kılıfı ürünü.;2026-07-23 23:36:36.000;1;8,69E+12;1
367;Kompakt Siyah Mekanik Klavye Mini 01-0367;214174.00;142;Elektronik kategorisi için siyah renkli, kompakt mekanik klavye ürünü.;2026-07-16 18:47:20.000;1;8,69E+12;1
368;Şık Kahverengi Akıllı Saat Plus 01-0368;3212063.00;365;Elektronik kategorisi için kahverengi renkli, şık akıllı saat ürünü.;2026-07-01 14:33:31.000;1;8,69E+12;1
369;Şık Yeşil USB Bellek A Serisi 01-0369;2075822.00;569;Elektronik kategorisi için yeşil renkli, şık usb bellek ürünü.;2026-07-28 03:21:24.000;1;8,69E+12;1
370;Yeni Nesil Mor Laptop Soğutucu Mini 01-0370;3173339.00;187;Elektronik kategorisi için mor renkli, yeni nesil laptop soğutucu ürünü.;2026-07-22 11:03:33.000;1;8,69E+12;1
371;Yeni Nesil Pembe Telefon Kılıfı Mini 01-0371;158718.00;107;Elektronik kategorisi için pembe renkli, yeni nesil telefon kılıfı ürünü.;2026-07-23 20:05:40.000;1;8,69E+12;1
372;Dayanıklı Turuncu USB Bellek C Serisi 01-0372;3339332.00;110;Elektronik kategorisi için turuncu renkli, dayanıklı usb bellek ürünü.;2026-07-26 16:53:04.000;1;8,69E+12;1
373;Premium Yeşil Mekanik Klavye A Serisi 01-0373;489372.00;282;Elektronik kategorisi için yeşil renkli, premium mekanik klavye ürünü.;2026-07-07 12:41:51.000;1;8,69E+12;1
374;Pratik Yeşil Web Kamera Standart 01-0374;587980.00;874;Elektronik kategorisi için yeşil renkli, pratik web kamera ürünü.;2026-07-13 16:05:38.000;1;8,69E+12;1
375;Premium Beyaz Bluetooth Hoparlör Eco 01-0375;3218681.00;176;Elektronik kategorisi için beyaz renkli, premium bluetooth hoparlör ürünü.;2026-07-19 01:33:08.000;1;8,69E+12;1
376;Kaliteli Siyah Oyuncu Mouse Max 01-0376;320105.00;744;Elektronik kategorisi için siyah renkli, kaliteli oyuncu mouse ürünü.;2026-07-20 21:38:32.000;1;8,69E+12;1
377;Premium Lacivert Bluetooth Hoparlör A Serisi 01-0377;815987.00;213;Elektronik kategorisi için lacivert renkli, premium bluetooth hoparlör ürünü.;2026-07-21 11:12:10.000;1;8,69E+12;1
378;Kaliteli Bej Laptop Soğutucu Eco 01-0378;1992565.00;658;Elektronik kategorisi için bej renkli, kaliteli laptop soğutucu ürünü.;2026-07-25 12:13:17.000;1;8,69E+12;1
379;Modern Gri Tablet Standı B Serisi 01-0379;2010699.00;538;Elektronik kategorisi için gri renkli, modern tablet standı ürünü.;2026-07-29 04:14:12.000;1;8,69E+12;1
380;Günlük Mavi Kablosuz Kulaklık Standart 01-0380;3476658.00;203;Elektronik kategorisi için mavi renkli, günlük kablosuz kulaklık ürünü.;2026-07-21 04:05:04.000;1;8,69E+12;1
381;Kompakt Kırmızı Telefon Kılıfı A Serisi 01-0381;1634406.00;296;Elektronik kategorisi için kırmızı renkli, kompakt telefon kılıfı ürünü.;2026-07-05 19:43:08.000;1;8,69E+12;1
382;Ekonomik Beyaz Tablet Standı Mini 01-0382;1611732.00;590;Elektronik kategorisi için beyaz renkli, ekonomik tablet standı ürünü.;2026-07-01 04:05:49.000;1;8,69E+12;1
383;Premium Beyaz HDMI Kablo Mini 01-0383;2171914.00;159;Elektronik kategorisi için beyaz renkli, premium hdmi kablo ürünü.;2026-07-26 10:21:18.000;1;8,69E+12;1
384;Pratik Yeşil HDMI Kablo C Serisi 01-0384;678251.00;209;Elektronik kategorisi için yeşil renkli, pratik hdmi kablo ürünü.;2026-07-10 09:58:47.000;1;8,69E+12;1
385;Dayanıklı Siyah Tablet Standı C Serisi 01-0385;3337931.00;486;Elektronik kategorisi için siyah renkli, dayanıklı tablet standı ürünü.;2026-07-31 21:28:32.000;1;8,69E+12;1
386;Modern Lacivert Laptop Soğutucu Nova 01-0386;844434.00;449;Elektronik kategorisi için lacivert renkli, modern laptop soğutucu ürünü.;2026-07-25 19:21:30.000;1;8,69E+12;1
387;Yeni Nesil Kahverengi Telefon Kılıfı A Serisi 01-0387;1006455.00;277;Elektronik kategorisi için kahverengi renkli, yeni nesil telefon kılıfı ürünü.;2026-07-14 06:12:25.000;1;8,69E+12;1
388;Kaliteli Gri Kablosuz Kulaklık Standart 01-0388;1794939.00;500;Elektronik kategorisi için gri renkli, kaliteli kablosuz kulaklık ürünü.;2026-07-14 21:36:10.000;1;8,69E+12;1
389;Günlük Pembe Tablet Standı Mini 01-0389;1669405.00;885;Elektronik kategorisi için pembe renkli, günlük tablet standı ürünü.;2026-07-09 05:08:21.000;1;8,69E+12;1
390;Şık Beyaz Telefon Kılıfı Standart 01-0390;1337163.00;969;Elektronik kategorisi için beyaz renkli, şık telefon kılıfı ürünü.;2026-07-11 02:39:18.000;1;8,69E+12;1
391;Premium Mor Tablet Standı Pro 01-0391;1545400.00;804;Elektronik kategorisi için mor renkli, premium tablet standı ürünü.;2026-07-15 01:26:04.000;1;8,69E+12;1
392;Günlük Mavi USB Bellek B Serisi 01-0392;2997726.00;345;Elektronik kategorisi için mavi renkli, günlük usb bellek ürünü.;2026-07-25 17:00:31.000;1;8,69E+12;1
393;Profesyonel Pembe Akıllı Saat Standart 01-0393;3118971.00;314;Elektronik kategorisi için pembe renkli, profesyonel akıllı saat ürünü.;2026-07-03 18:35:32.000;1;8,69E+12;1
394;Premium Mavi Laptop Soğutucu Elite 01-0394;3052673.00;158;Elektronik kategorisi için mavi renkli, premium laptop soğutucu ürünü.;2026-07-03 10:59:25.000;1;8,69E+12;1
395;Dayanıklı Kahverengi HDMI Kablo Luna 01-0395;1056264.00;670;Elektronik kategorisi için kahverengi renkli, dayanıklı hdmi kablo ürünü.;2026-07-30 18:41:48.000;1;8,69E+12;1
396;Ekonomik Kahverengi Tablet Standı Luna 01-0396;1292336.00;530;Elektronik kategorisi için kahverengi renkli, ekonomik tablet standı ürünü.;2026-07-22 16:01:27.000;1;8,69E+12;1
397;Günlük Turuncu Akıllı Saat Elite 01-0397;494717.00;275;Elektronik kategorisi için turuncu renkli, günlük akıllı saat ürünü.;2026-07-26 19:16:55.000;1;8,69E+12;1
398;Dayanıklı Yeşil Taşınabilir Şarj Cihazı Max 01-0398;987147.00;636;Elektronik kategorisi için yeşil renkli, dayanıklı taşınabilir şarj cihazı ürünü.;2026-07-08 15:56:27.000;1;8,69E+12;1
399;Şık Beyaz Oyuncu Mouse Standart 01-0399;234456.00;449;Elektronik kategorisi için beyaz renkli, şık oyuncu mouse ürünü.;2026-07-23 21:37:08.000;1;8,69E+12;1
400;Pratik Turuncu USB Bellek B Serisi 01-0400;1162745.00;403;Elektronik kategorisi için turuncu renkli, pratik usb bellek ürünü.;2026-07-05 18:56:59.000;1;8,69E+12;1
401;Yeni Nesil Bej HDMI Kablo Mini 01-0401;3067238.00;888;Elektronik kategorisi için bej renkli, yeni nesil hdmi kablo ürünü.;2026-07-07 09:06:59.000;1;8,69E+12;1
402;Şık Gri Oyuncu Mouse Luna 01-0402;1111196.00;403;Elektronik kategorisi için gri renkli, şık oyuncu mouse ürünü.;2026-07-15 17:22:18.000;1;8,69E+12;1
403;Şık Beyaz Telefon Kılıfı A Serisi 01-0403;3185276.00;720;Elektronik kategorisi için beyaz renkli, şık telefon kılıfı ürünü.;2026-07-16 08:20:43.000;1;8,69E+12;1
404;Şık Mor Akıllı Saat Plus 01-0404;285028.00;449;Elektronik kategorisi için mor renkli, şık akıllı saat ürünü.;2026-07-14 12:53:53.000;1;8,69E+12;1
405;Profesyonel Siyah Taşınabilir Şarj Cihazı Nova 01-0405;1018049.00;832;Elektronik kategorisi için siyah renkli, profesyonel taşınabilir şarj cihazı ürünü.;2026-07-06 18:11:25.000;1;8,69E+12;1
406;Modern Kırmızı Telefon Kılıfı Mini 01-0406;841989.00;49;Elektronik kategorisi için kırmızı renkli, modern telefon kılıfı ürünü.;2026-07-09 13:18:18.000;1;8,69E+12;1
407;Hafif Beyaz Laptop Soğutucu Nova 01-0407;1286061.00;896;Elektronik kategorisi için beyaz renkli, hafif laptop soğutucu ürünü.;2026-07-22 18:58:17.000;1;8,69E+12;1
408;Premium Siyah Oyuncu Mouse Mini 01-0408;2384131.00;901;Elektronik kategorisi için siyah renkli, premium oyuncu mouse ürünü.;2026-07-15 04:39:11.000;1;8,69E+12;1
409;Premium Turuncu USB Bellek Pro 01-0409;2940864.00;800;Elektronik kategorisi için turuncu renkli, premium usb bellek ürünü.;2026-07-30 01:54:25.000;1;8,69E+12;1
410;Profesyonel Lacivert USB Bellek Pro 01-0410;1811526.00;903;Elektronik kategorisi için lacivert renkli, profesyonel usb bellek ürünü.;2026-07-23 13:26:23.000;1;8,69E+12;1
411;Dayanıklı Bej Kablosuz Kulaklık Mini 01-0411;339589.00;237;Elektronik kategorisi için bej renkli, dayanıklı kablosuz kulaklık ürünü.;2026-07-16 16:12:57.000;1;8,69E+12;1
412;Pratik Mavi Kablosuz Kulaklık C Serisi 01-0412;1431660.00;665;Elektronik kategorisi için mavi renkli, pratik kablosuz kulaklık ürünü.;2026-07-05 01:27:59.000;1;8,69E+12;1
413;Pratik Pembe USB Bellek Nova 01-0413;1389981.00;854;Elektronik kategorisi için pembe renkli, pratik usb bellek ürünü.;2026-07-11 11:31:26.000;1;8,69E+12;1
414;Premium Mavi Telefon Kılıfı A Serisi 01-0414;2472486.00;192;Elektronik kategorisi için mavi renkli, premium telefon kılıfı ürünü.;2026-07-12 00:01:27.000;1;8,69E+12;1
415;Ekonomik Kahverengi Taşınabilir Şarj Cihazı Pro 01-0415;874838.00;860;Elektronik kategorisi için kahverengi renkli, ekonomik taşınabilir şarj cihazı ürünü.;2026-07-09 22:49:37.000;1;8,69E+12;1
416;Şık Kahverengi Kablosuz Kulaklık Elite 01-0416;1947311.00;989;Elektronik kategorisi için kahverengi renkli, şık kablosuz kulaklık ürünü.;2026-07-09 16:40:43.000;1;8,69E+12;1
417;Kompakt Lacivert Telefon Kılıfı Pro 01-0417;2384866.00;516;Elektronik kategorisi için lacivert renkli, kompakt telefon kılıfı ürünü.;2026-07-25 23:01:35.000;1;8,69E+12;1
